,logFC,AveExpr,t,P.Value,adj.P.Val,B
CPSF4,-0.6618910553186876,3.5367327134154225,-21.926522153074963,3.294129821218737e-85,6.349432100287161e-85,182.64069317546367
RP11-552F3.10,-1.947588739441023,-2.431650203796976,-21.931968359892583,3.049639839193952e-85,5.87985401939448e-85,183.3180422264113
FADD,-1.3905367612517758,4.065604956154877,-21.93367373161449,2.976875420694896e-85,5.740106265094674e-85,182.67228424978111
CCNI,-0.9060542251250308,8.30441945629502,-21.93474412000235,2.9320930157675044e-85,5.654830464427061e-85,182.67326268154983
RP11-767N6.2,-1.793786327177015,-2.6188239696449584,-21.935612237639265,2.896267894119931e-85,5.586269300392013e-85,183.3772218589553
DNAJB2,-1.0111599476986886,6.125151755489158,-21.936499782585344,2.860093128023996e-85,5.517020644918863e-85,182.65553404895508
GBA,-0.9793658313190043,6.431252754107528,-21.964024106350777,1.9367326797694025e-85,3.7387345269435027e-85,183.04988847630884
CIDEB,-1.5333685949857472,5.213193395655358,-21.966529199060833,1.8692057336286003e-85,3.609065134842581e-85,183.0755685974517
SPCS1,-0.7488551226187239,5.24844825084318,-21.96663076983376,1.8665179899016634e-85,3.604218698253712e-85,183.0766423203047
LA16c-312E8.4,-2.233054216274815,-2.9650865264113127,-21.968977796668806,1.805475640579517e-85,3.4866787289752e-85,183.8625848199946
TNFAIP8,-1.0160152852734194,5.041202663566261,-21.971576219610697,1.7402186270993394e-85,3.3609763734847284e-85,183.14975365055832
TRBV30,-2.926044944459703,-3.1317922443658177,-21.988393890306416,1.3712402343892598e-85,2.649610226194145e-85,184.14351125329
LRRN2,-2.465867435209343,1.4023429282717819,-21.99246314430377,1.2944025910927538e-85,2.5013772087564554e-85,183.9079910849635
MLLT6,-1.0519150984115422,6.752873606706617,-21.995512285294605,1.2396600796293746e-85,2.395817903513897e-85,183.50113565509645
KLF13,-1.204020190984247,6.454563045588856,-21.99992096204519,1.1645735802451783e-85,2.2511316061819556e-85,183.55837271140152
RALGPS1,-1.3175356487809269,1.9934528859817227,-22.02436285393533,8.235648322145411e-86,1.592869243084665e-85,184.27726082831305
APOBEC3D,-1.4825916726464938,2.3045584057358157,-22.036871654856427,6.897202559615547e-86,1.3346346839816977e-85,184.40601864318535
KLHDC7B,-1.9562017523408783,0.6311173770846349,-22.0477557234223,5.9107519126446206e-86,1.1441893553582988e-85,184.77693556795893
TSEN54,-1.443668475603149,3.760793986418884,-22.048018584886186,5.888758814566895e-86,1.1400407764219266e-85,184.3281215616962
DDX27,-0.8133983465450783,5.037210509764365,-22.072915698512894,4.1367375788369206e-86,8.017745250019772e-86,184.58496627722863
CTD-2336O2.1,-1.1961845173133678,3.1246229124542335,-22.079220840250976,3.7827770437593324e-86,7.33310706542986e-86,184.8689096615826
SLC26A11,-0.8822835556887871,3.644522752061968,-22.087868059888915,3.346019668704411e-86,6.48829069684246e-86,184.90905506606265
AURKAIP1,-1.1836347582221904,5.324256291988157,-22.100408640794377,2.800566555072968e-86,5.432156489735624e-86,184.97085566953567
MEF2D,-0.864277225042116,5.9849156257504825,-22.10365730186069,2.6743836655255956e-86,5.1883963901287975e-86,185.02068059782013
RP11-104F15.9,-2.0315236203341622,-1.4191560412930748,-22.109469749168035,2.4626252539285338e-86,4.778034746622698e-86,185.78510929180422
SKAP2,-1.2925080553450865,6.206610418321079,-22.11071792121101,2.419383986376754e-86,4.6950353165265915e-86,185.12403074352684
RP11-73M18.6,-1.9632746697882622,-2.4603117275687945,-22.11078590663544,2.4170506282038948e-86,4.690955988625718e-86,185.84935792931805
LINC00239,-2.182720595764256,-2.308039275885637,-22.114023963311823,2.3084810873648758e-86,4.480675424093054e-86,185.8889125214825
SPOPL,-1.169204541663592,4.858676436056508,-22.11867879951705,2.160888843425797e-86,4.195408708737777e-86,185.23842573147672
GON4L,-0.7192205981452764,5.190136733458876,-22.12048332654365,2.1062421419779242e-86,4.090093992918073e-86,185.2566748662714
DCPS,-0.8668853846037181,3.3675151483486694,-22.123241463160436,2.0253733552063558e-86,3.933432121623832e-86,185.45290228351658
ASMTL,-0.8817138774057378,4.463010740713826,-22.132391331534784,1.778665576327959e-86,3.4566230327469484e-86,185.4521088197235
RABL6,-0.798297001202183,5.675011734064568,-22.133294908444743,1.755994759612134e-86,3.413219020576096e-86,185.43762010490317
RP11-146F11.1,-1.5192725115820676,-1.7595541214975776,-22.13528928154934,1.7069724310990997e-86,3.318249713928628e-86,186.1664521813866
PRG4,-2.847172944934527,-1.6500690537846212,-22.136945117461277,1.6673120355544606e-86,3.241773664451474e-86,186.18499365059725
MYLIP,-1.0731082221603865,5.189190052992674,-22.137954753290533,1.643582570690121e-86,3.195942527458695e-86,185.50444955007015
COPS7B,-0.617072596789288,4.043812059161247,-22.13810264332313,1.6401351604481266e-86,3.1895447924158996e-86,185.5701194582701
CD72,-1.7286864709829808,2.3815138669590996,-22.155643742418825,1.2785258365811552e-86,2.4872826886974903e-86,186.07688929082542
RPLP2,-1.2018874384057483,8.487270449156302,-22.157839058606903,1.2392817706247065e-86,2.411167342904486e-86,185.83794347277518
RP11-707M3.3,-2.1186318892544196,-1.6695376692544264,-22.158995382535146,1.2190973078884462e-86,2.3723511982460792e-86,186.4984032163759
EXOC6,-1.4839697077730758,3.8610301038186137,-22.159502073111618,1.2103564779837703e-86,2.3555676058621108e-86,185.89531922257066
CYP1B1-AS1,-3.1481567026974626,-0.492495435101172,-22.16084952578955,1.1874152753206057e-86,2.3111417059948656e-86,186.4660418127537
NUDT16L1,-0.904430129586498,4.160048657669003,-22.173052294773072,9.984663595146153e-87,1.944497897729836e-86,186.05383050251424
PRR29,-1.6727429478445472,1.888854406121346,-22.176577903637526,9.496960590326013e-87,1.8498736851811328e-86,186.45000170389966
DDIT3,-1.726150893485071,4.381206598241198,-22.180555740676777,8.97521760316311e-87,1.748413416692247e-86,186.14116632402792
CYP4F29P,-3.404213361126177,-2.0417024582255436,-22.18427544871239,8.51327510220507e-87,1.6589028381194032e-86,186.87324496596844
POLR2A,-0.9043888167947278,7.309070499903514,-22.186633609650475,8.232802808419265e-87,1.604403928992072e-86,186.22032656290042
RP13-1032I1.7,-1.2942979411465108,1.7113306332415372,-22.187654408963976,8.114273448026227e-87,1.5814569263375483e-86,186.63249629919648
TIAM2,-1.1855393075151555,1.8024537853891514,-22.188255231564842,8.045308061261237e-87,1.5681663690082079e-86,186.62815692284147
TRAV29DV5,-2.5860525018986014,-2.359411122012745,-22.1894821109544,7.906294382659539e-87,1.5412183504924922e-86,186.96052213162892
EXOC7,-0.6251503128746823,6.685541928136839,-22.199734530707246,6.834587561785742e-87,1.3328168495560832e-86,186.39484031385453
GIT2,-1.0225217964477933,6.471047208433586,-22.20001129817122,6.80776347326214e-87,1.3277135088464811e-86,186.39506151800606
PIGG,-0.559764215264047,4.775124908140713,-22.203989389248523,6.4336309263438205e-87,1.2548673398161961e-86,186.45167740212747
C1orf122,-1.1659516178076066,3.52114313311691,-22.208046065204073,6.0732569083922865e-87,1.1846909932372107e-86,186.6319386758836
SYNJ1,-0.9348897937068537,3.947987014871646,-22.213901206001648,5.588384816436614e-87,1.0903182264250911e-86,186.65658653416577
RCN3,-1.7090513749012395,3.928147051378467,-22.230956279762925,4.385459469372909e-87,8.5603392355879e-87,186.90109600380543
C18orf25,-0.8045731940724536,4.510395253581803,-22.231742696920683,4.336710865514589e-87,8.465997488881094e-87,186.85888928528152
WHAMM,-0.7307160537443931,3.4928012641826727,-22.259693109443567,2.914670165016852e-87,5.692671316904183e-87,187.36960308745708
ITPRIPL1,-1.7530671503756712,1.0726642435732758,-22.260883627238595,2.8657455755695813e-87,5.597655175775537e-87,187.75264264071606
RUFY4,-2.5990995003090727,-1.0381539675373366,-22.27233015919724,2.435267188839455e-87,4.758177126334844e-87,188.07669662602393
RP11-147L13.13,-1.2272009017015744,2.203350608840332,-22.272617482505442,2.425336773083869e-87,4.73923094518893e-87,187.76554284628833
PDCD6IP,-0.6744887323694462,6.311845114064985,-22.27332737277457,2.400974799926602e-87,4.69207840236138e-87,187.43349795397825
CYB561A3,-0.7823201745682526,5.053216000539605,-22.27580971318642,2.3176923360589957e-87,4.530634001826802e-87,187.46350348951142
PORCN,-1.152734579243997,2.2717451089476794,-22.283034515840736,2.091366785712885e-87,4.088605941421152e-87,187.9027199361627
RP11-315I20.1,-1.6721653511827188,-2.676171401977546,-22.285365131014984,2.023176709404511e-87,3.9556761012308925e-87,188.33372883521142
CD3D,-2.2303235952433864,2.795271910733982,-22.291626365060903,1.8507837561306066e-87,3.618965538182895e-87,187.938470064317
RTF1,-0.5832631858185593,5.329740208741231,-22.29414301714093,1.7856999673547717e-87,3.492039317245883e-87,187.72052169608733
NEU3,-0.7390310578713857,3.1834915711746072,-22.30693845415695,1.4885192844286235e-87,2.9114466960403654e-87,188.09061477422958
JAKMIP1,-2.3222025827195933,0.2768069122191613,-22.311129282998955,1.4023603404451718e-87,2.7431899234262595e-87,188.54424578076703
RP11-159D12.2,-1.8267222591414178,2.856460907315137,-22.319242538023563,1.2494666191353506e-87,2.444818208658299e-87,188.32055997571794
BCL11A,-1.9307371053060418,1.194710951999816,-22.33212817136986,1.040133904369798e-87,2.035611794514361e-87,188.750556581522
PER1,-1.9265722169519712,6.7712736119421715,-22.3323607681223,1.0366965474702108e-87,2.0290804192814767e-87,188.28032979291342
CFL1P5,-2.3447232816575614,-2.8864809037446513,-22.35049192482282,8.008973504196213e-88,1.5683176709394746e-87,189.26681304029833
CCDC71L,-1.399253667195735,4.030550728339455,-22.35706707236452,7.29335987058966e-88,1.42859989353912e-87,188.6812270452463
LRR1,-0.8156350037234337,1.5206345402786166,-22.366355868263472,6.389936381640294e-88,1.2518819731656692e-87,189.19638966342717
NUDT18,-1.1235233593011236,2.838316106492341,-22.366581863281382,6.369409403681944e-88,1.2479809693198901e-87,188.99664200089404
NELL2,-2.4357276039667544,1.5202549854280183,-22.368485866517187,6.19906522687804e-88,1.214839514319593e-87,189.22672455222403
EPC1,-0.691191510950949,4.6383276451748685,-22.371274599675964,5.957749579976362e-88,1.1677741833010002e-87,188.8346677003443
MFSD7,-1.584492809324832,2.5029928936885306,-22.372743493061222,5.834440319431922e-88,1.1438254748204943e-87,189.14036477376385
CHST2,-1.3943480148486986,4.469830237455108,-22.376039753981498,5.566931515094541e-88,1.0915921293735404e-87,188.9121916999251
PHF20,-0.7798150579372836,4.942351326550535,-22.381060124969704,5.182860474020245e-88,1.016576336448469e-87,188.96236735738972
SLC22A14,-2.425293144711314,-2.407662961147862,-22.382006919897933,5.113452864544265e-88,1.003059581832322e-87,189.69568221245777
RP11-373D23.2,-3.505586675810581,-2.5617772630249025,-22.402532870023617,3.8173283755134915e-88,7.491003782266728e-88,189.99368072734455
ICOS,-2.4824160781410023,0.2380658814225398,-22.404408876110367,3.7166761790297996e-88,7.294192752672163e-88,189.87331468987136
CAPN10-AS1,-1.8561612506836058,0.4247574758309617,-22.42186111415099,2.8985747004302717e-88,5.692476309248529e-88,190.10562313536747
MCMBP,-0.8742889097788735,5.45355026260612,-22.436742835919347,2.3447659801305767e-88,4.606641928033777e-88,189.74831899276367
GALT,-0.9238275029528888,3.967798209385945,-22.440811836615957,2.2126797921773707e-88,4.3475600139788806e-88,189.8798854718357
GPR61,-2.0737486479584906,-2.916537320528528,-22.448701387718675,1.9773830265472398e-88,3.8859925105125715e-88,190.6640232787628
TRAV23DV6,-2.6857982933149183,-3.2905251151982333,-22.46010351585181,1.680799886959478e-88,3.3041017256490954e-88,190.8400788110585
PUSL1,-1.3404379835152385,2.007945700187784,-22.4754983218725,1.3496250861524334e-88,2.654624733113751e-88,190.68062470589845
AP000783.1,-1.9793847353808387,-2.83476369650812,-22.479210608559967,1.280057120643161e-88,2.518521696629148e-88,191.09492707600538
PTENP1,-1.749669519657144,1.2084193917397703,-22.482489264556236,1.2216012204033338e-88,2.4037424343662457e-88,190.8877276599466
HIP1,-1.1692533152217717,5.998515654010905,-22.488409534173304,1.122721337887808e-88,2.2098197495686186e-88,190.48831684523063
SPTLC2,-1.428087550896076,6.373795280123265,-22.492308011121864,1.0620177466318573e-88,2.0907443701889777e-88,190.54961190275245
C11orf71,-3.477391735681963,-3.014924508251902,-22.495352209098556,1.0169057162521663e-88,2.0023230881552312e-88,191.33144993030115
BTN3A1,-1.2350279298210616,5.937345160854213,-22.496231104112997,1.004241210047101e-88,1.9775781910305254e-88,190.59892446303164
SNX3,-1.1450333499905998,7.173117382042185,-22.513069383772123,7.898679813578406e-89,1.5564864971676506e-88,190.85950907108509
LEF1,-2.191815341920371,3.1508762729600748,-22.51403243381729,7.790933416366476e-89,1.535403520363295e-88,191.04275508774097
MOSPD3,-1.0942510213443493,3.593000160414172,-22.52581577796595,6.585662821718753e-89,1.2981262300900292e-88,191.1404299196997
SVIL,-1.151825606207483,5.794170211667424,-22.526111726866787,6.557920635449988e-89,1.2927834799815645e-88,191.0230079884174
PPP2R5D,-0.6023991730798599,4.936969510748197,-22.529064970692023,6.287400859196183e-89,1.2395755314296294e-88,191.0697733082619
RP11-343L5.2,-2.06638801642793,-1.232244447750995,-22.53450232795423,5.818160745329765e-89,1.1473983153705452e-88,191.81375985803223
KDM3B,-0.8096137628104323,6.230558922882245,-22.534582869103552,5.811479800960281e-89,1.1461921999268769e-88,191.1496004203082
LINC00092,-2.060235037036172,-1.480270930635183,-22.536220922743542,5.677253202679165e-89,1.1198277053320388e-88,191.84964905423416
RP11-427L15.2,-2.4961783886121878,-1.5136458247220075,-22.536400417034788,5.66273457302604e-89,1.1170725548364605e-88,191.8537161544296
SSNA1,-1.066275666990851,4.597394227122138,-22.54174874827596,5.246739717503177e-89,1.0352117028455593e-88,191.26399572070193
MFSD6L,-2.9198648601161246,-2.6062649931688355,-22.554037332380204,4.4029661576857946e-89,8.691530606136273e-89,192.15120979197613
ORMDL3,-0.7746488964097002,5.107842120952891,-22.56481538335078,3.775305480070975e-89,7.454694019589189e-89,191.57556324187402
TRBV6-6,-2.688017320288548,-2.999461540753475,-22.56838229002116,3.587943611433131e-89,7.0854201867135e-89,192.37061586259367
LL0XNC01-36H8.1,-2.3411170513313344,-2.531406302790809,-22.589007241238566,2.673015078811648e-89,5.280688632030997e-89,192.6463761322067
KCTD5,-0.7242708945387752,3.995949415742757,-22.592601165602925,2.5393426850536462e-89,5.018077580741667e-89,192.03928645408303
CD8B,-2.613682887553404,2.5372854422800097,-22.602962479843534,2.190193602436103e-89,4.329378018458034e-89,192.41322571362502
LINC00593,-2.905472338468417,-3.123209921324662,-22.609092840584854,2.006649399488769e-89,3.966950888668714e-89,192.9551811697004
GPR183,-1.929014212940947,3.5608817405892044,-22.611909893981455,1.9275409273458512e-89,3.810932525459122e-89,192.3725601792204
RP1-197B17.3,-1.6312533452306814,-0.9229120510385804,-22.62477450268422,1.6040801952023546e-89,3.1726566653353905e-89,193.0851692961782
CTD-2013N24.2,-1.5515270652267745,-0.9541613246144376,-22.6306369539118,1.4752556866485756e-89,2.919566985723547e-89,193.17029028759256
E2F3,-1.193516989302808,3.807164702126439,-22.646489610966068,1.1763524101742037e-89,2.3289389654873825e-89,192.8311913976505
ANKHD1-EIF4EBP3,-1.0276909920504673,4.952108553042629,-22.646645892522137,1.1737294074325065e-89,2.323972770109165e-89,192.74606923724096
GMPR2,-1.0734785687141555,5.702197535852538,-22.65248082869038,1.079868634574402e-89,2.1383380761754924e-89,192.82423385295974
ZEB2,-1.112929100986447,6.2938600854505555,-22.660515999949695,9.627661403870484e-90,1.9070121235964533e-89,192.94661638446829
SAMHD1,-1.2349311637912885,6.461030462423789,-22.66244515111381,9.365947179668937e-90,1.8553538919881286e-89,192.97692332568008
RP11-29H23.5,-2.1363015274523622,-2.530666160219229,-22.66373065043015,9.1955114451553e-90,1.8217692124716797e-89,193.7114292294208
AP001062.8,-2.9984769025898004,-3.0508766845197606,-22.669437494016943,8.475526380124194e-90,1.679785565420804e-89,193.81271465366007
CTD-2270P14.5,-1.748052829519282,-0.12734247793366157,-22.67112334562723,8.27381975374786e-90,1.639969061019888e-89,193.69995607525536
RP13-128O4.3,-2.2049396476747,-2.564354137822937,-22.674758886324256,7.85501530475989e-90,1.557109209978055e-89,193.87003117443354
ARID1A,-0.8313774703850125,5.824476006165748,-22.687519840911293,6.545703438877395e-90,1.2983239880475992e-89,193.3255031952534
BZRAP1,-2.0122093730033375,3.5541889061321292,-22.70048778777785,5.438379559161345e-90,1.0793222713784159e-89,193.63759908146397
CCSAP,-1.203547799000742,2.7690967493210947,-22.705608059257905,5.054600694886787e-90,1.0032541594498872e-89,193.83920727023295
RP11-345P4.7,-2.016039284717119,-0.7785360141857253,-22.715502668327673,4.387970366562313e-90,8.711095995861863e-90,194.3719877581862
CTC-529I10.2,-1.9156834453747176,-0.7026042762505286,-22.72738955443649,3.702235609873826e-90,7.354798682429788e-90,194.5376547957332
HIST3H2BB,-3.356182521416455,-2.210064709248728,-22.737788196303754,3.190775146303184e-90,6.341224046513186e-90,194.75496193223614
DYNLT1,-1.0333090705316916,5.647614658618387,-22.750222020346584,2.6710476180550573e-90,5.310418595731338e-90,194.21944233189524
PHF1,-1.1826540990707732,5.581341110386844,-22.759592389910324,2.3360613429975737e-90,4.645329315038308e-90,194.35295415358536
FAM195B,-1.1354062898841795,5.138196488009445,-22.759693748767614,2.3326774523098984e-90,4.639055109814342e-90,194.35640570830896
CCNL2,-1.5078542699722757,5.863157378278233,-22.766479655592352,2.1169229971985454e-90,4.210391508792283e-90,194.45368561322343
TEN1-CDK3,-1.8257278955656338,1.381122225487749,-22.783726546412918,1.6541103336985196e-90,3.2921534653722987e-90,195.1630177132905
RP11-20I20.4,-2.9871366360503644,-0.910231319497327,-22.791019412622955,1.4902319506669117e-90,2.9665706692127873e-90,195.4568112549905
CAPNS1,-0.8548211377403216,8.025150901680231,-22.79226372539848,1.463937681494829e-90,2.9145132858104435e-90,194.86149948454437
B4GALT5,-1.1925360056542154,6.7795374391712295,-22.792631374426563,1.456257778160623e-90,2.899508149782905e-90,194.84184398012326
VPS37C,-0.6610027238537088,4.251157678810867,-22.805308897449354,1.2146825036861156e-90,2.4194652972577428e-90,195.05044697253072
PNP,-1.155099432025577,5.659938142427643,-22.806965045561956,1.1862357609541996e-90,2.3630356880051008e-90,195.03043350618515
RP11-529E10.6,-1.6945437635958105,-0.5933380842800494,-22.808107702764886,1.1669980097933933e-90,2.3249415270731666e-90,195.6843551864245
AC137932.6,-2.110181323114091,-1.923205845975436,-22.825319725950546,9.122156384689544e-91,1.8189613905772867e-90,195.99282688040083
RP13-104F24.1,-2.419336041433153,0.8745205160786009,-22.825598338225355,9.085854448037849e-91,1.8119008796544218e-90,195.81930901500203
IL21R,-2.060728985251691,2.547959720487401,-22.832070447347636,8.282021713419502e-91,1.6519253732223657e-90,195.68281516246526
ZCWPW1,-0.8771813438096694,1.7746404170392183,-22.85235236872575,6.195116720742491e-91,1.2362807937064578e-90,196.0916469365087
KPTN,-1.066011098781398,1.8192269111976473,-22.859953388601117,5.556342634124677e-91,1.1090269638218938e-90,196.1940375708317
C1orf159,-1.4194247023411852,2.46114454106654,-22.87349381125571,4.5770939961533276e-91,9.141119593577853e-91,196.28938217657281
RP11-77H9.2,-1.6744183638790278,0.822822414454129,-22.87716178027637,4.34289148309307e-91,8.675091455888027e-91,196.56180269997293
SRSF2,-0.8851386752561252,6.374292325324753,-22.883952008504938,3.940475500735561e-91,7.873576195076917e-91,196.14078963182158
RP13-516M14.2,-2.3585017313726384,-2.4098713562834524,-22.886491449311894,3.799744035872361e-91,7.593872686470034e-91,196.88712472565916
RP11-8L8.2,-2.107954599586444,-2.6337344757662646,-22.889555361439403,3.6366163040742516e-91,7.268574414045343e-91,196.93971875061766
BRAP,-0.5594629012263268,4.107824821909962,-22.894016454051982,3.411531194384643e-91,6.819364434183335e-91,196.3328033256075
CAT,-1.265036418873283,6.928118168404306,-22.91114142634791,2.6694340187527885e-91,5.339131243383979e-91,196.53945987702951
KIF5A,-2.5760368382655847,-1.6916746198947374,-22.92277277582396,2.2597083107908432e-91,4.5200851084106356e-91,197.37587437670774
FRMPD3,-2.6138489053625182,-1.7814613401759347,-22.922800890343424,2.2587982978993686e-91,4.518710401665552e-91,197.38017513285564
RP11-69E11.4,-2.068498928742208,0.7585710461707205,-22.9320262905559,1.9791256153288468e-91,3.960398846497549e-91,197.35307609672006
WSB1,-1.529105949342954,6.578335233349179,-22.93304810855628,1.9503603420781977e-91,3.903222132898208e-91,196.8468693005791
KCTD21,-1.473292584251626,3.101780171541839,-22.934684300573704,1.905167328545063e-91,3.8131543423321757e-91,197.05809603712567
TCEANC2,-0.8844861273309297,2.9434019981959874,-22.9364446051995,1.8577140459781974e-91,3.718544446681245e-91,197.10984841049722
CTD-3126B10.2,-2.349116839181005,-3.1169848652492327,-22.937012321809956,1.8426631797474242e-91,3.688781466611714e-91,197.63633563447968
BRD9,-0.6288482160147453,4.496122591504294,-22.940257686800997,1.7589342520226298e-91,3.521861741415363e-91,196.9624369970827
CITF22-49E9.3,-2.464643424653131,-1.3442445524411815,-22.94257594563107,1.7014623276112015e-91,3.407796535899805e-91,197.6436867557289
TRIM46,-2.0860151553117383,0.11900975691182097,-22.94549087544759,1.6318539669315845e-91,3.2687032407630286e-91,197.60196447303792
AE000661.37,-2.2319420725862984,-2.574840239461067,-22.945672003194126,1.627623777654329e-91,3.2605518792927184e-91,197.7398880850305
SRXN1,-1.4994009098277719,5.300111773940499,-22.964788476355565,1.237566921468694e-91,2.4803917599044026e-91,197.28831565134146
RP11-364L4.1,-2.2785723819652497,-1.95191299352338,-22.967041547825662,1.1982390659282275e-91,2.4018062699954642e-91,198.0203341565994
LETM2,-1.3050717135033933,1.3235835594564762,-22.96982163984848,1.1514289118181924e-91,2.308890418765523e-91,197.83151676908835
OXLD1,-1.179001092444639,3.247985914495434,-22.970881514109003,1.134068208225718e-91,2.2743028772969536e-91,197.55213599111872
RIC8A,-0.6426493088698546,6.1146392708021535,-22.97173725198841,1.1202422870361277e-91,2.246797982255077e-91,197.39325902577667
GPR15,-3.5002271578475295,-2.466494390651867,-22.97348059119279,1.0925945453090593e-91,2.1917800980611423e-91,198.13348498879947
BOD1L1,-1.0663044023851782,5.429456061178426,-22.97771978145333,1.0281764737913097e-91,2.062963379906698e-91,197.47300461782524
CTD-2017D11.2,-2.178982280276379,-0.9798843411228486,-22.983769290909798,9.42766180066347e-92,1.89215513630611e-91,198.2161526905295
C22orf39,-0.5366322814438909,3.841893215135931,-22.989767991299985,8.650760650086632e-92,1.7372604671518397e-91,197.7343490676471
INPP5B,-0.7569839883112377,3.7802764824923134,-22.993354221995986,8.217207065336172e-92,1.6503568843598437e-91,197.7937655505959
ATXN7L2,-1.3242838724648174,1.883043090441944,-22.995410620197205,7.97846711860484e-92,1.602884079438439e-91,198.12333923982618
CACTIN,-0.7906519756568589,3.7129369282967697,-23.01782401960642,5.785460523280471e-92,1.1626517407840731e-91,198.15345564327004
SRPK3,-2.3770495155007505,-1.784044137422629,-23.018135286975205,5.759691972947482e-92,1.1575879487886622e-91,198.7444611681591
GNG7,-1.328209315997428,3.2406004517828313,-23.019386703026317,5.6572446457270206e-92,1.1371106583290985e-91,198.24810175605225
CROCCP2,-1.5124984403611912,0.8227946703271509,-23.029377644331664,4.90200681170779e-92,9.858933985275878e-92,198.74029671894854
GNAS,-1.0406746557513191,9.57162408778575,-23.0395437825866,4.236868295429684e-92,8.524585734258198e-92,198.4380068482203
GOLGA7,-0.8740958745434577,5.376178126940786,-23.04132447848513,4.1300147996317174e-92,8.312069670654765e-92,198.3843693411703
GABARAPL1,-1.2781303180140897,6.282319898749782,-23.046278440312243,3.846700757890479e-92,7.74263989619055e-92,198.46379213050287
CCAR2,-0.6478927012676161,5.698855150925352,-23.05625830448585,3.3335655004715595e-92,6.711799124274499e-92,198.59930151845202
HDGFRP2,-0.8131188903249118,4.848484597059323,-23.05704164034107,3.296310831205312e-92,6.637449395572737e-92,198.61870909713446
ZMAT5,-1.0993994559272,3.516512893285406,-23.06318352576431,3.018267457260074e-92,6.0781847880989386e-92,198.8320441333514
CXCR2P1,-3.0564816685013656,1.0976127726012403,-23.06861232709807,2.792084328145821e-92,5.623255619185661e-92,199.27297753759825
FAM212B-AS1,-2.052576802862487,-1.486914803472781,-23.076953194110637,2.47713296717028e-92,4.9904302551444164e-92,199.57382919036775
SLC9A3R1,-1.1606266959023905,7.088363406056405,-23.07912446860834,2.4011400007391684e-92,4.837815347138859e-92,198.94863955615182
GRIN3B,-2.5759879265811687,-2.584750937056015,-23.08611859300212,2.171833773274319e-92,4.3766787294724376e-92,199.75073146180458
TSHZ3,-1.5145484906527105,2.747483140736943,-23.09868314319058,1.81346893050553e-92,3.654865102365094e-92,199.46697154385924
NEDD8,-0.8758865690173385,5.754997404666723,-23.1002285315711,1.7736863223686283e-92,3.5750424333513145e-92,199.23018455605853
INAFM1,-1.4084871544338058,2.650654523143327,-23.108277197011148,1.580164682017334e-92,3.185613255289368e-92,199.6206655942505
CTD-2192J16.22,-2.1572077696507925,1.8170127579709214,-23.11432994232767,1.4486634471442998e-92,2.921377674254113e-92,199.83684664210716
RP11-186B7.4,-1.7734227152857183,2.8891067435888633,-23.114857239601296,1.4377389655305574e-92,2.899635605069334e-92,199.6751644445998
FAAP20,-1.0374092827179342,4.343385027067413,-23.116545593962353,1.403310586669211e-92,2.8307632508537136e-92,199.49936534894076
DNASE1L2,-2.532615971777232,-1.2636661014086121,-23.123848356995268,1.2636354096789942e-92,2.5495170365365428e-92,200.23579263564267
CD1C,-2.2524701881139535,0.09993264084566374,-23.12554287128812,1.2332643324960034e-92,2.4887352750379457e-92,200.1822598320033
RRP36,-0.649818889274294,4.057280277964242,-23.128944713164692,1.174476943839929e-92,2.3708095139608876e-92,199.70386066261645
RANGAP1,-1.1524258378941088,5.276595181449807,-23.13469467062518,1.0814086175435009e-92,2.183592853560613e-92,199.72373144574897
GIMAP1-GIMAP5,-1.9519175762123933,3.599595403503234,-23.134716691677724,1.081066741416744e-92,2.1831198456584025e-92,199.84540147217263
TBC1D7,-1.093519394460872,3.190876831434782,-23.135098301941284,1.0751593779592513e-92,2.171406609110256e-92,199.91507964069575
AMN1,-1.2484950366940706,2.60601567677328,-23.143589995780324,9.517385111509e-93,1.9232930562558287e-92,200.13450717135504
IER5,-1.3912438022714673,4.473018292812983,-23.157431370975008,7.80173892643899e-93,1.5775346304108348e-92,200.07656962255805
PLSCR1,-1.2866301766237278,5.93408493109638,-23.15907214324437,7.620042644296983e-93,1.5409487093965135e-92,200.07624951013372
FAM71F2,-2.2675964852026196,0.09500597056374875,-23.16451018156833,7.047538164325914e-93,1.4256014326221695e-92,200.74138869859493
AURKB,-1.8498663138051956,1.0105776493050234,-23.165447146881814,6.95333081704585e-93,1.4066851064503347e-92,200.67093654888058
LIMK1,-1.2076785312637046,4.631482452215951,-23.169522057159465,6.558039467057991e-93,1.3269808537583175e-92,200.24092118877144
FAM19A2,-1.7519481385920344,-0.17872291473196364,-23.171191893367784,6.40261605630422e-93,1.2956610804282832e-92,200.85664806738825
WWC3,-0.9367162116330014,5.8236831600072785,-23.17962351401591,5.672280282721576e-93,1.1482108126435203e-92,200.3698944835568
SEC16A,-0.7150236306669635,6.0966942283928,-23.189386889191578,4.929970423806882e-93,9.982476546907825e-93,200.5135327617539
OSBPL5,-1.3824160484404695,4.330485506620732,-23.194809299439818,4.560489879262368e-93,9.236175838741727e-93,200.6233499645066
TAPBP,-1.019795434042953,8.153031141546368,-23.198746312260766,4.30968547823886e-93,8.72997502756893e-93,200.6869886364907
HSD17B13,-2.5060014314870958,-1.001015251116325,-23.205616351694754,3.904595255451751e-93,7.911768530300545e-93,201.39611034981
